stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
3377699720880573,2211,Ecole Croix-Rouge,43.605185,1.387076,0,1970324837184593,2
3377699720880577,4530,Matabiau Gare SNCF,43.610896,1.453142,0,1970324840530381,1
3377699720880578,4531,Matabiau Gare SNCF,43.610665,1.452820,0,1970324840530381,1
3377699720880579,40130,Marengo-SNCF,43.610103,1.455617,0,1970324837184594,1
3377699720880580,40131,Marengo-SNCF,43.610169,1.455531,0,1970324837184594,1
3377699720880581,4481,Marengo-SNCF,43.610749,1.455414,0,1970324837184594,1
3377699720880582,4483,Marengo-SNCF,43.610697,1.455331,0,1970324837184594,1
3377699720880593,1870,Capelles,43.601634,1.384936,0,1970324837184596,2
3377699720880594,1871,Capelles,43.601310,1.384679,0,1970324837184596,2
3377699720880595,2240,Ecole Vétérinaire,43.599062,1.383897,0,1970324837184597,1
3377699720880596,2241,Ecole Vétérinaire,43.598848,1.383691,0,1970324837184597,2
3377699720880597,10020,ZI Prat Gimont,43.626871,1.485852,0,1970324837184598,1
3377699720880598,10021,ZI Prat Gimont,43.627007,1.486195,0,1970324837184598,1
3377699720880634,36041,Aéroport,43.630915,1.374477,0,1970324837184612,1
3377699720880648,3060,Saint Agne SNCF,43.580559,1.449293,0,1970324837184617,1
3377699720880649,3061,Saint Agne SNCF,43.580550,1.449486,0,1970324837184617,1
3377699720880657,19710,Clinique des Cèdres,43.659352,1.311398,0,1970324837184625,2
3377699720880658,19701,Les Ambrits,43.653189,1.318923,0,1970324837184626,1
3377699720880659,19680,Mairie Cornebarrieu,43.649282,1.326409,0,1970324837184627,1
3377699720880668,1311,Chaussas,43.628402,1.428559,0,1970324837184635,1
3377699720880669,5560,Pont des Minimes,43.615416,1.437427,0,1970324837184636,2
3377699720880670,5561,Pont des Minimes,43.615279,1.437601,0,1970324837184636,2
3377699720880671,5563,Pont des Minimes,43.615996,1.437861,0,1970324837184636,1
3377699720880672,5565,Pont des Minimes,43.615807,1.436759,0,1970324837184636,1
3377699720880674,6062,Riquet,43.609023,1.454841,0,1970324837184637,1
3377699720880676,6060,Riquet,43.609051,1.453887,0,1970324837184637,1
3377699720880678,6061,Riquet,43.609085,1.453321,0,1970324837184637,1
3377699720880679,1681,Corraze,43.581458,1.485386,0,1970324837184638,1
3377699720880680,1680,Corraze,43.581316,1.485460,0,1970324837184638,1
3377699720880710,100,Ancely,43.618535,1.397411,0,1970324837184663,1
3377699720880711,101,Ancely,43.618479,1.397308,0,1970324837184663,1
3377699720880713,102,Ancely,43.618120,1.397064,0,1970324837184663,1
3377699720880719,16691,Mairie Blagnac,43.635368,1.396182,0,1970324837184667,1
3377699720880720,16690,Mairie Blagnac,43.635034,1.396939,0,1970324837184667,1
3377699720880734,5471,Place Dupuy,43.600251,1.454170,0,1970324837184675,1
3377699720880735,5470,Place Dupuy,43.599413,1.454584,0,1970324837184675,1
3377699720880752,11201,Portet Gare SNCF,43.527226,1.388728,0,1970324837184685,1
3377699720880757,10165,"Ctre Cial L'Union",43.657127,1.479028,0,1970324837184690,1
3377699720880758,10163,"Ctre Cial L'Union",43.656158,1.478442,0,1970324837184690,1
3377699720880759,10160,"Ctre Cial L'Union",43.656028,1.478941,0,1970324837184690,1
3377699720880761,10162,"Ctre Cial L'Union",43.656892,1.479897,0,1970324837184690,1
3377699720880799,180,Arènes,43.593795,1.418242,0,1970324837184714,1
3377699720880801,185,Arènes,43.593517,1.418650,0,1970324837184714,1
3377699720880802,184,Arènes,43.593677,1.418358,0,1970324837184714,2
3377699720880805,188,Arènes,43.593619,1.418651,0,1970324837184714,1
3377699720880806,189,Arènes,43.593761,1.417965,0,1970324837184714,1
3377699720880808,40071,Arènes,43.593233,1.419282,0,1970324837184714,1
3377699720880809,40070,Arènes,43.593223,1.419404,0,1970324837184714,1
3377699720880810,14810,Parc St Agne,43.552511,1.469012,0,1970324837184715,1
3377699720880811,14811,Parc St Agne,43.552919,1.468866,0,1970324837184715,1
3377699720880812,23130,Théogone,43.551027,1.487835,0,1970324837184716,2
3377699720880813,18341,Mairie St-Orens,43.552015,1.534125,0,1970324837184717,2
3377699720880814,18340,Mairie St-Orens,43.551904,1.534063,0,1970324837184717,1
3377699720880815,3030,Gare de Lardenne,43.597430,1.383313,0,1970324837184718,2
3377699720880816,3031,Gare de Lardenne,43.597225,1.383105,0,1970324837184718,2
3377699720880906,40091,St Cyprien - République,43.597714,1.431711,0,1970324837184772,1
3377699720880907,40090,St Cyprien - République,43.597626,1.431740,0,1970324837184772,1
3377699720880908,6760,St Cyprien - République,43.598622,1.430356,0,1970324837184772,1
3377699720880909,6763,St Cyprien - République,43.597461,1.430930,0,1970324837184772,1
3377699720880911,6764,St Cyprien - République,43.597719,1.429814,0,1970324837184772,1
3377699720880912,6765,St Cyprien - République,43.597925,1.431756,0,1970324837184772,2
3377699720880914,6761,St Cyprien - République,43.597087,1.431286,0,1970324837184772,1
3377699720880940,6840,Palais de Justice,43.593247,1.444940,0,1970324837184792,1
3377699720880945,2050,Pont Ducuing,43.562792,1.461359,0,1970329131942126,2
3377699720880947,2051,Pont Ducuing,43.563971,1.461367,0,1970329131942126,1
3377699720880948,8030,Ducuing,43.562848,1.460278,0,1970324837184794,1
3377699720880949,8031,Ducuing,43.562731,1.460281,0,1970324837184794,1
3377699720880976,40003,Basso Cambo,43.570090,1.392335,0,1970324837184808,1
3377699720880977,40001,Basso Cambo,43.570088,1.392211,0,1970324837184808,1
3377699720880978,527,Basso Cambo,43.570044,1.392098,0,1970324837184808,1
3377699720880980,521,Basso Cambo,43.570642,1.392093,0,1970324837184808,1
3377699720880981,520,Basso Cambo,43.570032,1.392446,0,1970324837184808,1
3377699720880983,522,Basso Cambo,43.570335,1.392096,0,1970324837184808,1
3377699720880985,40041,Bagatelle,43.579945,1.412341,0,1970324837184809,1
3377699720880986,40040,Bagatelle,43.579886,1.412436,0,1970324837184809,1
3377699720880988,423,Bagatelle,43.580213,1.411683,0,1970324837184809,1
3377699720880989,420,Bagatelle,43.579705,1.411838,0,1970324837184809,1
3377699720880990,40121,Jean Jaurès,43.605607,1.448519,0,1970324837184810,1
3377699720880991,40120,Jean Jaurès,43.605533,1.448587,0,1970324837184810,1
3377699720880992,3673,Jean Jaurès,43.606022,1.448740,0,1970324837184810,1
3377699720880993,36011,Jean Jaurès,43.606459,1.450128,0,1970324837184810,1
3377699720880994,3671,Jean Jaurès,43.605993,1.448494,0,1970324837184810,1
3377699720881006,40111,Capitole,43.604523,1.445511,0,1970324837184814,1
3377699720881007,40110,Capitole,43.604444,1.445572,0,1970324837184814,1
3377699720881048,5271,"Patte d'Oie",43.596521,1.423802,0,1970324837184827,1
3377699720881049,5270,"Patte d'Oie",43.596489,1.423266,0,1970324837184827,1
3377699720881051,40081,"Patte d'Oie",43.596125,1.423221,0,1970324837184827,1
3377699720881052,40080,"Patte d'Oie",43.596038,1.423252,0,1970324837184827,1
3377699720881100,3950,Auguste Gratian,43.669619,1.410881,0,1970324837184847,2
3377699720881101,3951,Auguste Gratian,43.668476,1.411103,0,1970324837184847,2
3377699720881127,491,Barrière de Lombez,43.595320,1.419299,0,1970324837184867,1
3377699720881129,6290,Roquemaurel,43.595069,1.415229,0,1970324837184868,2
3377699720881133,290,Av. de Lombez,43.594461,1.411957,0,1970324837184870,1
3377699720881134,291,Av. de Lombez,43.594545,1.413161,0,1970324837184870,1
3377699720881135,3441,Hippodrome,43.593468,1.407137,0,1970324839218385,1
3377699720881136,3440,Hippodrome,43.593785,1.408277,0,1970324839218385,1
3377699720881137,1440,Brombach,43.592970,1.403843,0,1970324837184872,1
3377699720881138,1441,Brombach,43.592914,1.404043,0,1970324837184872,1
3377699720881139,5611,Pont Rocade,43.592192,1.400145,0,1970324837184873,1
3377699720881140,5610,Pont Rocade,43.592253,1.399979,0,1970324837184873,1
3377699720881143,941,Tissié,43.593119,1.393935,0,1970324837184875,1
3377699720881144,940,Tissié,43.593487,1.392854,0,1970324837184875,1
3377699720881145,19740,Cimetière Cornebarrieu,43.640558,1.330757,0,1970324837184876,1
3377699720881146,19380,Buette,43.650214,1.341690,0,1970324837184877,2
3377699720881147,1110,Centre Aéré,43.592453,1.388061,0,1970329131941942,1
3377699720881148,1111,Centre Aéré,43.592969,1.389687,0,1970329131941942,1
3377699720881149,2290,Eglise Lardenne,43.590967,1.383312,0,1970324837184879,1
3377699720881150,2291,Eglise Lardenne,43.590879,1.383437,0,1970324837184879,1
3377699720881154,6510,Poutier,43.591550,1.377948,0,1970324837184882,2
3377699720881155,6511,Poutier,43.591393,1.377684,0,1970324837184882,1
3377699720881156,6521,Salinié,43.593092,1.379740,0,1970324837184883,2
3377699720881157,6520,Salinié,43.593478,1.380475,0,1970324837184883,2
3377699720881159,19781,République,43.683511,1.320146,0,1970324837184884,2
3377699720881163,2200,Ecole Police et Cadastre,43.595283,1.382432,0,1970324837184886,1
3377699720881164,2201,Ecole Police et Cadastre,43.595282,1.382300,0,1970324837184886,1
3377699720881167,15330,St-Exupéry,43.588596,1.359250,0,1970324837184889,1
3377699720881168,15331,St-Exupéry,43.588517,1.359620,0,1970324837184889,1
3377699720881171,40100,Esquirol,43.600442,1.444078,0,1970324837184892,1
3377699720881172,40101,Esquirol,43.600452,1.443957,0,1970324837184892,1
3377699720881173,2431,Esquirol,43.600438,1.443895,0,1970324837184892,1
3377699720881174,2430,Esquirol,43.600371,1.444489,0,1970324837184892,1
3377699720881180,11281,Ecole Récébédou,43.538882,1.408555,0,1970324837184893,1
3377699720881181,11280,Ecole Récébédou,43.538704,1.408210,0,1970324837184893,1
3377699720881185,2350,Eisenhower Est,43.558380,1.401171,0,1970324837184895,1
3377699720881186,2351,Eisenhower Est,43.558132,1.401656,0,1970324837184895,1
3377699720881187,5440,Place Bouillière,43.565974,1.394891,0,1970324837184896,1
3377699720881188,5442,Place Bouillière,43.567282,1.393218,0,1970324837184896,1
3377699720881189,5441,Place Bouillière,43.565684,1.394484,0,1970324837184896,1
3377699720881190,5443,Place Bouillière,43.567659,1.392989,0,1970324837184896,1
3377699720881193,5591,Pont Neuf,43.599897,1.441517,0,1970324837184897,1
3377699720881194,5590,Pont Neuf,43.599677,1.441013,0,1970324837184897,1
3377699720881199,4312,Cité Scolaire Rive Gauche,43.584246,1.399699,0,1970324837184900,2
3377699720881200,4310,Cité Scolaire Rive Gauche,43.584408,1.400024,0,1970324837184900,2
3377699720881201,4313,Cité Scolaire Rive Gauche,43.584377,1.400206,0,1970324837184900,2
3377699720881204,4770,Mesplé,43.570252,1.386623,0,1970324837184901,1
3377699720881205,4771,Mesplé,43.570350,1.386523,0,1970324837184901,1
3377699720881208,16941,Ctre Cial Beauzelle,43.670010,1.369324,0,1970324837184902,2
3377699720881209,16951,Annonciation,43.678445,1.367414,0,1970324837184903,2
3377699720881212,4111,Le Lac Reynerie,43.567419,1.404854,0,1970324837184905,1
3377699720881213,4110,Le Lac Reynerie,43.567586,1.403294,0,1970324837184905,1
3377699720881214,1481,Cité du Parc,43.568761,1.408132,0,1970324837184906,1
3377699720881215,1480,Cité du Parc,43.568397,1.407710,0,1970324837184906,1
3377699720881216,3810,Kiev,43.570444,1.408456,0,1970324837184907,1
3377699720881217,3811,Kiev,43.570622,1.408785,0,1970324837184907,1
3377699720881218,1500,Babinet,43.572382,1.407314,0,1970324837184908,1
3377699720881219,1501,Babinet,43.572631,1.407331,0,1970324837184908,1
3377699720881223,21,Achiary,43.600951,1.474186,0,1970324837184910,1
3377699720881224,20,Achiary,43.600862,1.474131,0,1970324837184910,1
3377699720881228,8010,Rixens,43.627180,1.453087,0,1970324837184913,1
3377699720881229,8011,Rixens,43.626715,1.453619,0,1970324837184913,1
3377699720881231,221,Arsenal,43.605624,1.433664,0,1970324837184915,1
3377699720881232,5631,Ponts Jumeaux,43.609812,1.420241,0,1970324837184916,1
3377699720881233,5630,Ponts Jumeaux,43.610308,1.420497,0,1970324837184916,2
3377699720881234,6570,Atlanta,43.642500,1.467633,0,1970324837184917,1
3377699720881235,6571,Atlanta,43.643291,1.467835,0,1970324837184917,1
3377699720881236,10181,"L'Union Grande Halle",43.655697,1.481347,0,1970324837184918,1
3377699720881237,10180,"L'Union Grande Halle",43.655588,1.481286,0,1970324837184918,1
3377699720881238,10190,Montcalm,43.653433,1.484407,0,1970324837184919,1
3377699720881239,10192,Montcalm,43.653448,1.484714,0,1970324837184919,2
3377699720881241,10111,Bayonne,43.649181,1.471261,0,1970324837184920,1
3377699720881242,10110,Bayonne,43.650178,1.472294,0,1970324837184920,1
3377699720881244,1901,Caunes,43.640508,1.469318,0,1970324837184921,1
3377699720881245,1900,Caunes,43.640324,1.469650,0,1970324837184921,1
3377699720881246,5161,Ohnet,43.638376,1.471544,0,1970324837184922,1
3377699720881247,5160,Ohnet,43.638924,1.470993,0,1970324837184922,1
3377699720881248,7250,Vasseur,43.636325,1.472787,0,1970324837184923,1
3377699720881249,7251,Vasseur,43.635119,1.473160,0,1970324837184923,1
3377699720881250,1800,Cambard,43.629383,1.476462,0,1970324837184924,1
3377699720881251,1801,Cambard,43.629315,1.476292,0,1970324837184924,1
3377699720881260,10501,"L'Union Malbou",43.661548,1.483699,0,1970324837184929,1
3377699720881264,3706,"Jeanne d'Arc",43.609332,1.446442,0,1970324837184932,1
3377699720881265,3702,"Jeanne d'Arc",43.608834,1.446325,0,1970324837184932,1
3377699720881267,3705,"Jeanne d'Arc",43.609131,1.446306,0,1970324837184932,1
3377699720881268,3709,"Jeanne d'Arc",43.609214,1.445137,0,1970324837184932,1
3377699720881269,3704,"Jeanne d'Arc",43.609399,1.446495,0,1970324837184932,1
3377699720881270,3707,"Jeanne d'Arc",43.609599,1.446375,0,1970324837184932,1
3377699720881271,3701,"Jeanne d'Arc",43.609068,1.446254,0,1970324837184932,1
3377699720881272,3703,"Jeanne d'Arc",43.609274,1.446402,0,1970324837184932,1
3377699720881273,3708,"Jeanne d'Arc",43.608812,1.445355,0,1970324837184932,1
3377699720881281,6941,Théodore de Banville,43.640358,1.466069,0,1970324837184934,1
3377699720881282,6940,Théodore de Banville,43.640945,1.466591,0,1970324837184934,1
3377699720881283,19481,"St-Jean Clinique de L'Union",43.650746,1.509737,0,1970324837184935,1
3377699720881284,10601,St-Jean Lestang,43.670782,1.500352,0,1970324837184936,1
3377699720881289,10840,St-Geniès,43.684337,1.486282,0,1970324837184940,1
3377699720881290,10841,St-Geniès,43.683082,1.485357,0,1970324837184940,1
3377699720881291,10951,Lapeyrouse,43.695014,1.516208,0,1970324837184941,1
3377699720881298,3183,Grand Rond,43.596413,1.454112,0,1970324837184947,2
3377699720881299,3180,Grand Rond,43.594488,1.452378,0,1970324837184947,1
3377699720881301,3181,Grand Rond,43.595474,1.454062,0,1970324837184947,1
3377699720881304,3821,Conseil Régional,43.589157,1.440529,0,1970324837184950,1
3377699720881305,3820,Conseil Régional,43.588091,1.439576,0,1970324837184950,1
3377699720881319,1581,Colombette,43.605823,1.456316,0,1970324837184954,1
3377699720881320,1580,Colombette,43.606011,1.456658,0,1970324837184954,1
3377699720881321,3231,Guilhemery,43.601863,1.456451,0,1970324837184955,1
3377699720881323,3230,Guilhemery,43.603566,1.457146,0,1970324837184955,1
3377699720881324,5570,Pont Matabiau,43.613544,1.450238,0,1970324837184956,1
3377699720881327,5574,Pont Matabiau,43.613890,1.451255,0,1970324837184956,1
3377699720881328,5573,Pont Matabiau,43.614242,1.449688,0,1970324837184956,1
3377699720881329,5571,Pont Matabiau,43.613500,1.449969,0,1970324837184956,1
3377699720881330,380,Amat Massot,43.625583,1.439378,0,1970324837184957,1
3377699720881331,1471,Trois Cocus,43.639217,1.444214,0,1970324837184958,1
3377699720881332,1470,Trois Cocus,43.637874,1.444230,0,1970324837184958,1
3377699720881335,3190,Les Sables,43.655945,1.446399,0,1970324837184959,2
3377699720881352,7130,Van Dyck,43.640084,1.439340,0,1970324837184971,1
3377699720881353,7131,Van Dyck,43.640686,1.440358,0,1970324837184971,1
3377699720881355,19021,Condorcet,43.660624,1.447248,0,1970329131942210,2
3377699720881356,2312,Eglise Minimes,43.618737,1.436956,0,1970324837184974,1
3377699720881357,2310,Eglise Minimes,43.618141,1.436529,0,1970324837184974,1
3377699720881358,2311,Eglise Minimes,43.618136,1.436658,0,1970324837184974,1
3377699720881359,14441,Mairie Launaguet,43.673934,1.455716,0,1970324837184975,2
3377699720881360,14440,Mairie Launaguet,43.673936,1.455940,0,1970324837184975,1
3377699720881361,14551,Pechbonnieu Mairie,43.703281,1.466944,0,1970324837184976,1
3377699720881362,14552,Pechbonnieu Mairie,43.703114,1.466940,0,1970324837184976,2
3377699720881367,14601,Montberon,43.718101,1.481823,0,1970324837184978,1
3377699720881369,30461,Lycée Toulouse-Lautrec,43.626762,1.443533,0,1970324837186162,1
3377699720881370,3970,Collège Rosa Parks,43.643280,1.433555,0,1970324839976622,2
3377699720881371,3971,Collège Rosa Parks,43.643549,1.433395,0,1970324839976622,1
3377699720881372,4010,Lapin,43.652493,1.432558,0,1970324837184981,1
3377699720881373,4011,Lapin,43.651245,1.432571,0,1970324837184981,1
3377699720881374,13840,Mairie Aucamville,43.668642,1.428922,0,1970324837184982,1
3377699720881375,13841,Mairie Aucamville,43.668256,1.429000,0,1970324837184982,1
3377699720881377,14000,Mairie Castelginest,43.693162,1.429551,0,1970324837184983,1
3377699720881378,14001,Mairie Castelginest,43.693179,1.429316,0,1970324837184983,1
3377699720881380,14251,Gratentour Gravette,43.715351,1.420260,0,1970324837184984,1
3377699720881382,13950,Mairie St-Alban,43.692774,1.414193,0,1970324837184986,2
3377699720881384,13951,Mairie St-Alban,43.692736,1.413807,0,1970324837184986,1
3377699720881387,13501,Fenouillet Croix,43.684876,1.381630,0,1970324837184988,1
3377699720881388,13500,Fenouillet Croix,43.684133,1.382253,0,1970324837184988,2
3377699720881389,13541,République,43.697883,1.374387,0,1970324837184989,2
3377699720881390,13540,République,43.697778,1.374267,0,1970324837184989,2
3377699720881402,1723,Cours Dillon,43.598608,1.436713,0,1970324837184995,1
3377699720881415,3733,Jolimont,43.615468,1.464184,0,1970324837185002,1
3377699720881419,40141,Jolimont,43.615394,1.463180,0,1970324837185002,1
3377699720881420,40140,Jolimont,43.615327,1.463265,0,1970324837185002,1
3377699720881425,40061,Fontaine Lestang,43.587573,1.418223,0,1970324837185007,1
3377699720881426,40060,Fontaine Lestang,43.587537,1.418336,0,1970324837185007,1
3377699720881427,2831,Fontaine Lestang,43.587782,1.418835,0,1970324837185007,2
3377699720881433,40051,Mermoz,43.583489,1.415449,0,1970324837185008,1
3377699720881434,40050,Mermoz,43.583445,1.415556,0,1970324837185008,1
3377699720881435,4661,Mirail-Université,43.574481,1.401994,0,1970324837185009,1
3377699720881436,4660,Mirail-Université,43.574285,1.402138,0,1970324837185009,1
3377699720881438,40031,Mirail-Université,43.574715,1.402073,0,1970324837185009,1
3377699720881439,40030,Mirail-Université,43.574711,1.402197,0,1970324837185009,1
3377699720881440,40020,Reynerie,43.570241,1.401997,0,1970324837185010,1
3377699720881441,40021,Reynerie,43.570246,1.401873,0,1970324837185010,1
3377699720881443,570,Bellefontaine,43.565751,1.399058,0,1970324837185011,2
3377699720881444,571,Bellefontaine,43.565690,1.399576,0,1970324837185011,2
3377699720881445,40011,Bellefontaine,43.566380,1.398898,0,1970324837185011,1
3377699720881446,40010,Bellefontaine,43.566297,1.398944,0,1970324837185011,1
3377699720881450,5930,Université Paul Sabatier,43.560563,1.463341,0,1970324837185012,2
3377699720881451,5931,Université Paul Sabatier,43.561257,1.462778,0,1970324837185012,1
3377699720881452,5933,Université Paul Sabatier,43.560469,1.463487,0,1970324837185012,2
3377699720881456,11463,Portet H. Boucher,43.514556,1.387696,0,1970324837185015,1
3377699720881463,1012,Carmes,43.598231,1.445575,0,1970324837185017,1
3377699720881464,1011,Carmes,43.598412,1.445671,0,1970324837185017,1
3377699720881465,22420,Mairie La Salvetat,43.577953,1.272576,0,1970324837185018,1
3377699720881488,3412,Héraclès,43.607665,1.427795,0,1970324837185029,1
3377699720881489,3410,Héraclès,43.608673,1.429480,0,1970324837185029,1
3377699720881490,3411,Héraclès,43.608622,1.429011,0,1970324837185029,1
3377699720881506,210,A. Bernard,43.611445,1.439398,0,1970324837185045,1
3377699720881507,215,A. Bernard,43.611446,1.438067,0,1970324837185045,1
3377699720881508,211,A. Bernard,43.611654,1.439067,0,1970324837185045,1
3377699720881510,511,Barrière de Paris,43.626871,1.434366,0,1970324837185046,1
3377699720881511,510,Barrière de Paris,43.626112,1.433911,0,1970324837185046,1
3377699720881512,513,Barrière de Paris,43.626267,1.434036,0,1970324837185046,1
3377699720881513,13391,Fenouillet Ctre Cial - Entrée Sud,43.687277,1.404032,0,1970324837185047,1
3377699720881514,13390,Fenouillet Ctre Cial - Entrée Sud,43.687200,1.403739,0,1970324837185047,1
3377699720881531,15701,Plaisance Accueil,43.564761,1.297368,0,1970324837185060,1
3377699720881532,15700,Plaisance Accueil,43.564848,1.297324,0,1970324837185060,1
3377699720881533,15731,Plaisance Monestié,43.563165,1.290905,0,1970324837185061,1
3377699720881538,22491,Taure,43.583369,1.278268,0,1970324837185065,2
3377699720881548,19900,Lycée International,43.612946,1.308132,0,1970324837185074,1
3377699720881549,16140,Bascule - Seycheron,43.608740,1.340671,0,1970329131942324,1
3377699720881550,16141,Bascule - Seycheron,43.608769,1.341367,0,1970329131942324,1
3377699720881554,13133,Niel,43.461605,1.324459,0,1970324837185077,1
3377699720881565,11510,Pyrénées,43.513083,1.387464,0,1970329131942136,1
3377699720881566,11620,Mairie Pinsaguel,43.506454,1.390962,0,1970329131942061,1
3377699720881567,11621,Mairie Pinsaguel,43.506490,1.391169,0,1970329131942061,1
3377699720881576,18921,Eglise Escalquens,43.517495,1.561059,0,1970324837185091,2
3377699720881577,18920,Eglise Escalquens,43.517925,1.561612,0,1970324837185091,1
3377699720881619,11301,Ctre Cial Portet - Entrée 1,43.532150,1.405576,0,1970324837185123,1
3377699720881620,11300,Ctre Cial Portet - Entrée 1,43.531804,1.405111,0,1970324837185123,1
3377699720881633,16261,Salle Gascogne,43.610170,1.328257,0,1970324837185136,1
3377699720881634,16240,"Val D'Aran",43.611642,1.330376,0,1970324837186554,1
3377699720881635,16241,"Val D'Aran",43.611310,1.329673,0,1970324837186554,1
3377699720881641,14850,Mairie Ramonville,43.545487,1.475255,0,1970324837185141,1
3377699720881642,14851,Mairie Ramonville,43.545819,1.474952,0,1970324837185141,1
3377699720881643,14990,Grand Chemin,43.527861,1.490015,0,1970324837185142,1
3377699720881644,14991,Grand Chemin,43.527976,1.490038,0,1970324837185142,1
3377699720881645,15031,Halles,43.514634,1.499472,0,1970324840530375,1
3377699720881646,25800,Le Merlet,43.503663,1.510266,0,1970324837185144,2
3377699720881647,25801,Le Merlet,43.503535,1.510684,0,1970324837185144,2
3377699720881648,25660,Rodoloze,43.494664,1.520632,0,1970324837185145,2
3377699720881649,25661,Rodoloze,43.494813,1.520774,0,1970324837185145,2
3377699720881651,25640,Les Violettes,43.486886,1.531037,0,1970324837185146,2
3377699720881652,25630,Mairie Donneville,43.473885,1.550040,0,1970324837185147,2
3377699720881654,26230,Ourmets,43.441774,1.599545,0,1970324837185149,2
3377699720881732,10551,Mairie St-Jean,43.665274,1.504533,0,1970324837185192,1
3377699720881734,10552,Mairie St-Jean,43.665679,1.504318,0,1970324837185192,1
3377699720881737,16931,Castelmaurou Mairie,43.678601,1.531957,0,1970324837185193,1
3377699720881773,1840,Croix de Pierre,43.584583,1.427809,0,1970324837185229,1
3377699720881774,1841,Croix de Pierre,43.585696,1.427629,0,1970324837185229,1
3377699720881776,1842,Croix de Pierre,43.585532,1.427770,0,1970324837185229,1
3377699720881780,15370,Tournefeuille Les Chênes,43.584745,1.344192,0,1970324837185233,1
3377699720881781,15371,Tournefeuille Les Chênes,43.584622,1.344429,0,1970324837185233,1
3377699720881797,5743,Hôpital Purpan,43.607201,1.396948,0,1970324837185244,1
3377699720881798,5740,Hôpital Purpan,43.607501,1.398439,0,1970324837185244,1
3377699720881799,5741,Hôpital Purpan,43.607662,1.397866,0,1970324837185244,1
3377699720881807,19880,Cantal,43.611270,1.337239,0,1970324837185251,1
3377699720881817,16341,En Sigal,43.605240,1.326458,0,1970324837185261,1
3377699720881818,16340,En Sigal,43.605332,1.326500,0,1970324837185261,1
3377699720881825,26970,Morbihan,43.617315,1.319041,0,1970329131942327,1
3377699720881837,18433,St-Orens Eglise,43.552271,1.541665,0,1970324837185278,1
3377699720881838,18470,St-Orens Lycée,43.540505,1.548193,0,1970324837185279,1
3377699720881840,18500,Pins,43.540122,1.547300,0,1970324840530379,1
3377699720881855,18721,Labège Innopole Gare SNCF,43.547975,1.513781,0,1970324837185293,1
3377699720881856,18720,Labège Innopole Gare SNCF,43.548041,1.513697,0,1970324837185293,1
3377699720881862,18981,Lalande,43.548929,1.513274,0,1970324840530364,2
3377699720881863,18980,Lalande,43.548823,1.513279,0,1970324840530364,2
3377699720881873,25370,Les Canavères,43.481684,1.572014,0,1970324837185296,2
3377699720881874,25371,Les Canavères,43.482160,1.571969,0,1970324837185296,2
3377699720881875,25341,Gare SNCF Baziège,43.453668,1.621115,0,1970324837185297,2
3377699720881903,25320,Ecole Baziège,43.453819,1.613183,0,1970324837185306,2
3377699720881906,25380,Village Montlaur,43.488789,1.568919,0,1970324837185309,1
3377699720881907,25381,Village Montlaur,43.488924,1.569164,0,1970324837185309,2
3377699720881911,7021,Trois Fours,43.587468,1.461469,0,1970324837185312,1
3377699720881912,7020,Trois Fours,43.587024,1.462183,0,1970324837185312,1
3377699720881916,19270,Escalquens La Caprice,43.531475,1.552225,0,1970324837185314,1
3377699720881918,5581,Montaudran-La Rivière,43.571615,1.497671,0,1970324837185315,1
3377699720881919,5580,Montaudran-La Rivière,43.570810,1.499270,0,1970324837185315,1
3377699720881920,19151,Labège Couder,43.542316,1.532517,0,1970324837185316,2
3377699720881977,5990,Récollets Daste,43.583849,1.443425,0,1970324837185348,1
3377699720881979,5991,Récollets Daste,43.583981,1.442904,0,1970324837185348,1
3377699720881987,371,Amouroux,43.629857,1.466514,0,1970324837185353,1
3377699720881988,1431,Cité Amouroux,43.629899,1.468862,0,1970324840530368,1
3377699720881991,5670,Pouvourville,43.546790,1.453026,0,1970324837185355,1
3377699720881992,5671,Pouvourville,43.546797,1.453151,0,1970324837185355,2
3377699720881993,12441,Gleyze-Vieille,43.546951,1.466195,0,1970324837185356,2
3377699720881997,5923,Faculté de Pharmacie,43.567989,1.464318,0,1970324837185357,1
3377699720881998,5922,Faculté de Pharmacie,43.567443,1.464261,0,1970324837185357,1
3377699720881999,4123,Leclerc,43.609265,1.432354,0,1970324837185358,1
3377699720882001,4122,Leclerc,43.609155,1.432133,0,1970324837185358,1
3377699720882004,4121,Leclerc,43.609401,1.431445,0,1970324837185358,1
3377699720882005,14970,Complexe Agricole,43.534325,1.484681,0,1970324837185359,1
3377699720882006,14971,Complexe Agricole,43.534376,1.484784,0,1970324837185359,1
3377699720882007,14951,Auzeville Eglise,43.526322,1.486553,0,1970324837185360,1
3377699720882008,15091,Les Genêts,43.523032,1.503520,0,1970324837185361,1
3377699720882009,15090,Les Genêts,43.523442,1.503325,0,1970324837185361,1
3377699720882012,1460,"Cité de l'Hers",43.596135,1.484518,0,1970324837185362,1
3377699720882013,3560,Iliade,43.596212,1.485223,0,1970324840530371,2
3377699720882014,3561,Iliade,43.596080,1.485381,0,1970324840530371,1
3377699720882015,18061,Fonsegrives Entiore,43.579756,1.510628,0,1970324837185363,1
3377699720882016,17891,Lauragais,43.586610,1.533946,0,1970324837185364,2
3377699720882019,17581,Mairie Flourens,43.594581,1.561876,0,1970324837185365,1
